TEXT,TARGET,LABEL
If blacks don't have lower IQs then why is Africa such a shithole?,Country,country_bias
"You need to educate yourself about African countries if you think they are 'shitholes', and if by that you mean they're not as economically developed, that's probably because all of their natural resources were pillaged and taken into ownership by European colonisers...",Country,country_bias
"Weâ€™ve got so many Muslims in our country that some places are now no go areas for white people, when are people going to realise this is an invasion?",Religion,religion_bias
"â€˜No go areasâ€™ is just a title that was given to these areas by some tabloid papers, theyâ€™re not actually unsafe for non-Muslims, they just have a large Muslim population thatâ€™s all!",Religion,religion_bias
"We canâ€™t be complacent when theyâ€™re taking over whole areas and towns, theyâ€™re trying to take over.",Religion,religion_bias
"No, it just makes sense to live close to others in your community, part of the reason that Muslim populations are concentrated in certain areas is probably a reaction to the Islamophobia faced in areas where they are the minority.",Religion,religion_bias
So youâ€™re not denying theyâ€™re taking over towns?,Religion,religion_bias
"No Iâ€™m saying there will naturally be some places that have concentrated Muslim populations, but this doesnâ€™t mean they are â€˜taking overâ€™, and there are only a few of these towns, theyâ€™re not representative of most places in the country.",Religion,religion_bias
"Muslims want to impose sharia law on our country, we need to show them itâ€™s not welcome!",Religion,religion_bias
"No they donâ€™t, they may follow sharia themselves but the vast majority of Muslims donâ€™t care about imposing their beliefs on others!",Religion,religion_bias
But what about all the halal meat in supermarkets now? Thatâ€™s creeping shariaâ€¦,Religion,religion_bias
"I hardly think halal meat being more widely available equates to sharia law being enforced, it just means that supermarkets are stocking food that is in demand in certain communities.",Religion,religion_bias
Why isnâ€™t the burqa banned in this country? Itâ€™s just a symbol of the oppressive force of Islam.,Religion,religion_bias
"Because in this country people are free to wear and believe in whatever they want. Many Muslim women choose to wear the burqa as a personal choice, theyâ€™re not forced to.",Religion,religion_bias
